timestamp,attack_type,src_ip,dst_ip,dst_port,protocol,info
1752621274.054722,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621274.090342,BruteForce,45.57.100.133,192.168.1.42,56737,,Attempts: 300
1752621274.112853,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621274.112855,Exfiltration,45.57.100.133,,,,Total bytes sent: 20000509
1752621274.200883,BruteForce,45.57.100.133,192.168.1.42,56737,,Attempts: 300
1752621274.265067,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621274.401704,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621282.103076,BruteForce,45.57.100.147,192.168.1.42,56785,,Attempts: 300
1752621282.255629,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621287.972399,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621300.440145,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621300.655709,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621315.601141,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621315.726199,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621315.743206,BruteForce,45.57.100.133,192.168.1.42,56737,,Attempts: 300
1752621325.094025,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621325.203834,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621325.416649,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621330.847575,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621335.655116,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621341.683684,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621348.131508,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621353.765127,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621363.601903,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621363.725006,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621363.855853,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621377.972707,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621382.440642,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621390.213131,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621395.733283,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621395.802988,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621395.95719,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621396.107107,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621417.736185,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621417.886442,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621433.168354,BruteForce,45.57.100.147,192.168.1.42,56789,,Attempts: 300
1752621433.274564,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621439.300144,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621439.458939,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621449.634911,BruteForce,45.57.100.147,192.168.1.42,56789,,Attempts: 300
1752621449.66623,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621464.584386,BruteForce,45.57.100.133,192.168.1.42,56781,,Attempts: 300
1752621464.695344,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621464.865498,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621477.669334,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621477.716314,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621483.938911,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621483.939998,BruteForce,192.168.1.42,45.57.100.133,443,,Attempts: 300
1752621484.045128,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621484.1515,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621497.409547,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621511.765999,Exfiltration,45.57.100.147,,,,Total bytes sent: 20001367.0
1752621511.867662,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621518.85775,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621518.943061,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621531.230238,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621531.314684,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621531.386263,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621538.155424,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621546.692903,Exfiltration,45.57.100.133,,,,Total bytes sent: 20001066
1752621546.725902,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621546.747037,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621546.829214,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621546.910213,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621555.221431,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621555.371569,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621560.696632,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621560.823831,BruteForce,45.57.100.133,192.168.1.42,56790,,Attempts: 300
1752621560.901738,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621567.817756,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621574.523283,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621574.630198,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621574.763356,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621581.509123,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621591.010908,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621591.140919,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621600.87391,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621606.156021,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621618.384152,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621626.149093,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621626.22008,BruteForce,45.57.100.133,192.168.1.42,56791,,Attempts: 300
1752621626.289622,BruteForce,45.57.100.133,192.168.1.42,56794,,Attempts: 300
1752621626.356864,BruteForce,45.57.100.133,192.168.1.42,56794,,Attempts: 300
1752621634.639211,BruteForce,45.57.100.133,192.168.1.42,56794,,Attempts: 300
1752621640.050571,BruteForce,45.57.100.147,192.168.1.42,56793,,Attempts: 300
1752621645.668606,BruteForce,45.57.100.133,192.168.1.42,56794,,Attempts: 300
1752621657.096323,BruteForce,45.57.100.133,192.168.1.42,56794,,Attempts: 300
1752621657.168534,BruteForce,45.57.100.133,192.168.1.42,56794,,Attempts: 300
1752621668.022097,BruteForce,45.57.100.133,192.168.1.42,56794,,Attempts: 300
1752621672.716541,BruteForce,45.57.100.147,192.168.1.42,56736,,Attempts: 300
1752621672.811961,BruteForce,45.57.100.133,192.168.1.42,56794,,Attempts: 300
1752621672.868942,BruteForce,45.57.100.133,192.168.1.42,56794,,Attempts: 300
1752621686.632557,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621686.686991,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621695.921439,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752621695.965739,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621700.431043,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621700.480964,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621710.145921,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621717.521823,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752621717.556356,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621717.607016,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621717.662974,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621717.709238,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621723.638793,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621723.710282,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621723.760072,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621723.803067,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621741.302611,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752621741.353584,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621741.399996,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621741.443584,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621741.466498,Exfiltration,45.57.100.133,,,,Total bytes sent: 20000515
1752621741.577684,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621741.636796,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621748.24678,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621748.307705,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621748.356312,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621752.230618,BruteForce,45.57.100.147,192.168.1.42,56801,,Attempts: 300
1752621752.256645,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621752.300343,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621752.35676,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621756.9898,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621775.295437,BruteForce,45.57.100.147,192.168.1.42,56801,,Attempts: 300
1752621781.454499,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621781.502457,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621781.563906,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621789.292252,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621794.164594,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621799.38169,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752621804.707085,BruteForce,45.57.100.133,192.168.1.42,56797,,Attempts: 300
1752621804.749005,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621816.427106,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752621816.492436,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621829.495655,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752621829.544672,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621829.584775,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621838.824969,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621838.863592,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621838.924654,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621851.324163,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621851.363664,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621858.760193,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621871.475789,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621871.526379,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621871.625658,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621883.465314,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621883.488605,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621883.548033,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621883.584534,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621893.275031,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621900.709758,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752621906.118632,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621914.054604,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752621914.085168,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621914.120239,BruteForce,45.57.100.133,192.168.1.42,56802,,Attempts: 300
1752621924.599234,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621928.870997,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621928.914004,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621928.956105,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621941.621054,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752621941.719366,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621956.516108,Exfiltration,45.57.100.133,,,,Total bytes sent: 20000142
1752621956.516111,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621956.579522,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621956.617994,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621956.660919,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621963.893388,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621963.932099,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621963.979764,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621971.113954,BruteForce,45.57.100.147,192.168.1.42,56809,,Attempts: 300
1752621971.17435,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621978.349482,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621978.501986,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752621978.580877,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752621991.480455,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621991.497998,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752621991.517752,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621991.548888,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752621991.555972,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621991.594387,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752621991.596469,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621991.633031,BruteForce,45.57.100.133,192.168.1.42,56806,,Attempts: 300
1752621991.647258,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752621991.647712,BruteForce,192.168.1.42,45.57.100.133,443,,Attempts: 300
1752621991.689015,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752621991.72851,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752621991.769064,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752621991.816792,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752621991.858043,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622002.147933,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622002.186954,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622008.087784,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622008.126321,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622013.603128,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622021.65463,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752622021.734418,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622021.772451,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622021.814956,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622021.851732,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622021.88899,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622021.937043,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622021.969853,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622025.806284,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622025.843267,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622025.876391,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622025.912658,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622025.948078,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622034.766187,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752622034.813073,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622049.123171,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622049.13775,Exfiltration,45.57.100.133,,,,Total bytes sent: 20000417
1752622066.204361,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622066.232018,BruteForce,45.57.100.133,192.168.1.42,56811,,Attempts: 300
1752622066.328366,BruteForce,45.57.100.133,192.168.1.42,56812,,Attempts: 300
1752622071.84713,BruteForce,45.57.100.133,192.168.1.42,56812,,Attempts: 300
1752622081.512806,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752622081.581621,BruteForce,45.57.100.133,192.168.1.42,56812,,Attempts: 300
1752622081.626747,BruteForce,45.57.100.133,192.168.1.42,56812,,Attempts: 300
1752622087.841531,BruteForce,45.57.100.133,192.168.1.42,56812,,Attempts: 300
1752622093.579258,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752622104.827689,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752622105.016552,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622105.062304,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622105.121225,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622105.231228,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622105.279238,BruteForce,45.57.100.134,192.168.1.42,56815,,Attempts: 300
1752622105.330604,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622105.414664,BruteForce,45.57.101.195,192.168.1.42,56818,,Attempts: 300
1752622105.471727,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622105.528953,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622105.54482,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622105.565236,BruteForce,192.168.1.42,45.57.100.172,443,,Attempts: 300
1752622105.580831,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622105.607373,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622105.630369,BruteForce,45.57.100.134,192.168.1.42,56815,,Attempts: 300
1752622105.631615,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622105.740971,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622105.773574,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622105.82603,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622105.871046,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622105.916923,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622105.958777,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622105.967818,BruteForce,192.168.1.42,45.57.100.172,443,,Attempts: 300
1752622105.973166,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622105.973183,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622106.026992,BruteForce,45.57.100.134,192.168.1.42,56815,,Attempts: 300
1752622106.061775,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622106.096008,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622106.131203,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622106.169169,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622106.188087,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622106.225393,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622106.29626,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622106.315628,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622106.340048,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622106.377996,BruteForce,45.57.100.134,192.168.1.42,56815,,Attempts: 300
1752622106.378148,BruteForce,192.168.1.42,45.57.100.172,443,,Attempts: 300
1752622106.386876,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622106.398625,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622106.461501,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622106.47705,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622106.525118,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622106.538898,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622106.586254,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622106.631326,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622106.633485,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622106.713851,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622107.568807,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622107.606293,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622107.626834,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622107.644493,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622107.688933,Exfiltration,45.57.100.172,,,,Total bytes sent: 20000634.0
1752622107.689066,BruteForce,192.168.1.42,45.57.100.172,443,,Attempts: 300
1752622107.69909,BruteForce,45.57.100.172,192.168.1.42,56819,,Attempts: 300
1752622130.874856,BruteForce,45.57.100.147,192.168.1.42,56796,,Attempts: 300
1752622134.472907,BruteForce,45.57.100.134,192.168.1.42,56815,,Attempts: 300
1752622134.493885,BruteForce,45.57.100.134,192.168.1.42,56816,,Attempts: 300
1752622134.619802,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622134.65409,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622134.720226,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622134.731348,BruteForce,45.57.100.134,192.168.1.42,56823,,Attempts: 300
1752622134.778393,BruteForce,45.57.100.172,192.168.1.42,56817,,Attempts: 300
1752622134.804787,BruteForce,45.57.100.172,192.168.1.42,56821,,Attempts: 300
1752622134.844452,BruteForce,45.57.100.172,192.168.1.42,56820,,Attempts: 300
1752622201.678188,BruteForce,45.57.100.172,192.168.1.42,56830,,Attempts: 300
1752622201.680256,BruteForce,45.57.100.172,192.168.1.42,56832,,Attempts: 300
1752622201.695157,BruteForce,45.57.100.134,192.168.1.42,56831,,Attempts: 300
1752622201.742844,BruteForce,45.57.100.172,192.168.1.42,56830,,Attempts: 300
1752622201.767942,BruteForce,45.57.100.172,192.168.1.42,56832,,Attempts: 300
1752622201.808559,BruteForce,45.57.100.172,192.168.1.42,56830,,Attempts: 300
1752622201.808711,BruteForce,192.168.1.42,45.57.100.172,443,,Attempts: 300
1752622201.835099,BruteForce,45.57.100.134,192.168.1.42,56831,,Attempts: 300
1752622201.867952,BruteForce,45.57.100.172,192.168.1.42,56832,,Attempts: 300
1752622201.937847,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622201.937854,BruteForce,45.57.100.172,192.168.1.42,56830,,Attempts: 300
1752622201.97699,BruteForce,45.57.100.172,192.168.1.42,56834,,Attempts: 300
1752622202.015028,BruteForce,45.57.100.172,192.168.1.42,56832,,Attempts: 300
1752622202.039928,BruteForce,45.57.100.134,192.168.1.42,56831,,Attempts: 300
1752622202.081092,BruteForce,45.57.100.172,192.168.1.42,56830,,Attempts: 300
1752622202.096235,BruteForce,45.57.100.172,192.168.1.42,56834,,Attempts: 300
1752622202.146464,BruteForce,192.168.1.42,45.57.100.172,443,,Attempts: 300
1752622202.192593,BruteForce,45.57.100.172,192.168.1.42,56834,,Attempts: 300
1752622202.196372,BruteForce,45.57.100.172,192.168.1.42,56832,,Attempts: 300
1752622202.209722,BruteForce,45.57.100.172,192.168.1.42,56830,,Attempts: 300
1752622202.219363,BruteForce,45.57.100.134,192.168.1.42,56831,,Attempts: 300
1752622202.286192,BruteForce,45.57.100.172,192.168.1.42,56834,,Attempts: 300
1752622202.287645,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622202.305249,BruteForce,45.57.100.172,192.168.1.42,56830,,Attempts: 300
1752622202.352812,BruteForce,45.57.100.172,192.168.1.42,56832,,Attempts: 300
1752622202.42752,BruteForce,45.57.100.172,192.168.1.42,56834,,Attempts: 300
1752622206.115625,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622206.186935,BruteForce,192.168.1.42,45.57.100.172,443,,Attempts: 300
1752622206.239936,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622206.348424,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622206.444191,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622206.524682,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622206.897753,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622210.287965,BruteForce,45.57.100.134,192.168.1.42,56831,,Attempts: 300
1752622211.870685,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622219.894978,BruteForce,192.168.1.42,45.57.100.172,443,,Attempts: 300
1752622219.91718,BruteForce,45.57.100.172,192.168.1.42,56834,,Attempts: 300
1752622227.305485,BruteForce,45.57.100.134,192.168.1.42,56831,,Attempts: 300
1752622227.321395,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622235.061888,BruteForce,45.57.100.172,192.168.1.42,56834,,Attempts: 300
1752622237.960589,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622237.987433,BruteForce,45.57.100.172,192.168.1.42,56832,,Attempts: 300
1752622241.72152,BruteForce,45.57.100.172,192.168.1.42,56834,,Attempts: 300
1752622241.736918,Exfiltration,45.57.100.172,,,,Total bytes sent: 20000424
1752622241.772015,BruteForce,45.57.100.172,192.168.1.42,56832,,Attempts: 300
1752622244.931679,BruteForce,45.57.100.172,192.168.1.42,56833,,Attempts: 300
1752622244.93478,BruteForce,192.168.1.42,45.57.100.172,443,,Attempts: 300
1752622252.350095,BruteForce,45.57.100.134,192.168.1.42,56831,,Attempts: 300
